person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_VENTURE,log_person_income,log_loan_amnt,whole_loan_percent_income,loan_credit,interest_burden,employment_experience_ratio,interest_per_credit_score,default_interest_interaction,high_loan_burden,high_interest_rate,annual_interest_amount,young_applicant,low_income_applicant,high_income_applicant,short_credit_history,loan_status
52.0,0,838950.0,30,8794.0,11.05,0.01,27.0,684,1,0,0,0,1,1,0,0,1,0,0,0,0,13.639907580883282,9.081938657171658,0.0012630991119852197,0.8639597925978902,0.11050000000000001,0.8823529411764706,0.01615497073661554,11.05,0,0,971.7370000000001,0,0,1,0,0
25.0,0,84785.0,1,10000.0,9.76,0.12,3.0,650,1,0,0,0,0,0,0,0,0,1,0,0,0,11.3478857138108,9.210440366976517,0.012690924102140708,8.24910066639146,1.1712,0.14285714285714285,0.015015384592284024,9.76,0,0,976.0,0,0,0,0,0
26.0,0,174979.0,5,25000.0,11.28,0.14,5.0,607,1,0,0,0,0,1,0,0,0,1,0,0,0,12.072426960660255,10.12667110305036,0.017544962538361745,10.64979226078558,1.5792000000000002,0.625,0.01858319601551368,11.28,1,0,2820.0,0,0,1,0,0
24.0,0,33292.0,1,4856.0,13.25,0.15,4.0,638,1,1,0,0,0,0,0,1,1,0,0,0,0,10.413102443661062,8.488176242345745,0.02078517361528295,13.260940766550522,1.9874999999999998,0.16666666666666666,0.020768025045818143,13.25,1,1,643.42,1,1,0,0,0
22.0,1,54995.0,0,10000.0,10.91,0.18,3.0,686,1,1,0,0,0,0,0,0,0,1,0,0,0,10.915015734297125,9.210440366976517,0.021656514228566234,14.856368760796435,1.9638,0.0,0.01590379006428019,10.91,1,0,1091.0,1,0,0,0,0
26.0,1,46663.0,7,15000.0,15.32,0.32,3.0,633,0,0,0,0,0,1,0,0,0,0,0,1,0,10.750728268433473,9.61587214452889,0.05246126481366393,33.20798062704927,4.9024,0.875,0.02420221165212921,0.0,1,1,2298.0,0,1,0,0,0
23.0,0,90987.0,0,6000.0,6.03,0.07,4.0,587,1,0,1,0,0,0,0,0,0,0,0,0,0,11.418482908671752,8.699681400989514,0.004635827096178575,2.7212305054568233,0.42210000000000003,0.0,0.01027257238454417,6.03,0,0,361.8,1,0,0,0,0
24.0,1,161159.0,2,24272.0,10.84,0.15,4.0,646,1,0,1,0,0,1,0,0,0,0,0,0,0,11.990152939305284,10.097119900475949,0.01783210866287331,11.51954219621616,1.626,0.3333333333333333,0.01678018573253841,10.84,1,0,2631.0847999999996,1,0,1,0,0
28.0,0,84355.0,9,15000.0,12.57,0.18,5.0,597,1,0,0,0,0,1,0,0,0,1,0,0,0,11.342801217631655,9.61587214452889,0.024130164187066563,14.405708019678737,2.2626,0.9,0.021055276346641078,12.57,1,0,1885.5,0,0,0,0,0
25.0,1,97020.0,2,18000.0,5.79,0.19,3.0,636,0,0,0,0,0,1,0,0,0,1,0,0,0,11.482682728899254,9.798182590890704,0.012597402597402597,8.011948051948051,1.1001,0.2857142857142857,0.00910377357059155,0.0,0,0,1042.2,0,0,1,0,0
24.0,1,88858.0,3,7000.0,6.99,0.08,4.0,629,1,1,0,0,0,1,0,0,0,0,0,0,1,11.394806122769138,8.853808274977197,0.006294312273515046,3.959122420040964,0.5592,0.5,0.011112877565798287,6.99,0,0,489.3,1,0,0,0,0
44.0,1,75188.0,22,11022.0,8.35,0.15,16.0,712,0,0,1,0,0,0,0,0,1,0,0,0,0,11.227760222642722,9.307739277963316,0.013706402617438952,9.758958663616534,1.2525,0.8461538461538461,0.011727528073416392,0.0,0,0,920.337,0,0,0,0,0
24.0,1,121006.0,0,25000.0,11.6,0.21,4.0,667,0,0,0,0,0,1,0,0,0,0,0,0,1,11.70360367414523,10.12667110305036,0.0260317670198172,17.363188602218074,2.436,0.0,0.017391304321752166,0.0,1,0,2900.0,1,0,1,0,0
25.0,1,147713.0,0,15000.0,11.58,0.1,4.0,518,1,0,1,0,0,0,0,0,0,0,1,0,0,11.903033250757352,9.61587214452889,0.012774772701116354,6.617332259178272,1.1580000000000001,0.0,0.022355212312055575,11.58,0,0,1737.0,0,0,1,0,0
33.0,0,127880.0,9,15000.0,11.9,0.12,8.0,663,1,1,0,0,0,1,0,0,1,0,0,0,0,11.758855422974294,9.61587214452889,0.015131373162339694,10.032100406631217,1.428,0.6,0.017948717921645978,11.9,0,0,1785.0,0,0,1,0,0
27.0,1,143486.0,4,15000.0,11.29,0.1,5.0,657,1,0,0,0,0,1,0,0,0,0,1,0,0,11.873999717743585,9.61587214452889,0.012847943353358517,8.441098783156546,1.129,0.4444444444444444,0.01718417044568619,11.29,0,0,1693.5,0,0,1,0,0
27.0,1,48793.0,5,6000.0,10.86,0.12,5.0,609,1,0,0,0,1,0,0,0,0,0,0,1,0,10.795362633462494,8.699681400989514,0.014584059188818069,8.881692045990205,1.3032,0.5555555555555556,0.017832512285989307,10.86,0,0,651.6,0,0,0,0,0
27.0,0,119455.0,7,4990.0,11.46,0.04,3.0,666,0,0,0,0,0,1,0,0,0,0,0,0,0,11.690703381714311,8.515391569469609,0.005204922355698799,3.4664782888954004,0.45840000000000003,0.7777777777777778,0.01720720718137056,0.0,0,0,571.854,0,0,1,0,0
27.0,0,64121.0,3,4800.0,15.64,0.07,8.0,700,1,1,0,0,0,1,0,0,0,1,0,0,0,11.068542797752952,8.476579508530941,0.012456449525116577,8.719514667581604,1.0948000000000002,0.3333333333333333,0.022342857110938776,15.64,0,1,750.72,0,0,0,0,0
23.0,0,67267.0,5,2051.0,11.25,0.03,3.0,652,1,1,0,0,0,1,0,0,0,1,0,0,0,11.11643991964264,7.62657020629066,0.0037350781215157508,2.4352709352282695,0.33749999999999997,1.0,0.017254601200529754,11.25,0,0,230.7375,1,0,0,0,0
26.0,0,34102.0,2,3555.0,8.48,0.1,8.0,563,1,1,0,0,0,0,0,0,0,0,0,0,1,10.437140635941489,8.176391596633795,0.009882528883936426,5.563863761656208,0.8480000000000001,0.25,0.015062166935946418,8.48,0,0,301.464,0,1,0,0,0
30.0,1,84835.0,6,7200.0,11.12,0.08,6.0,674,1,1,0,0,0,0,0,0,0,0,1,0,0,11.348475259995237,8.881975184248867,0.010286320504508752,6.932980020038899,0.8896,0.5,0.016498516295996267,11.12,0,0,800.64,0,0,0,0,0
34.0,0,168750.0,10,12000.0,14.84,0.07,10.0,645,1,0,0,0,1,1,0,0,0,0,1,0,0,12.036179534643145,9.392745258631441,0.011264,7.26528,1.0388000000000002,0.625,0.023007751902313564,14.84,0,1,1780.8,0,0,1,0,0
22.0,0,26352.0,0,6129.0,14.54,0.23,3.0,657,1,1,0,0,0,0,0,0,0,0,0,0,1,10.179337399481271,8.720950028930258,0.03614323770491803,23.746107172131143,3.3442,0.0,0.0221308979876242,14.54,1,1,891.1565999999999,1,1,0,0,0
28.0,0,188075.0,7,5309.0,6.73,0.03,9.0,720,0,0,0,0,1,1,0,0,0,0,1,0,0,12.144601415442068,8.577347114235984,0.0021820321680180777,1.571063160973016,0.2019,0.7,0.00934722220923997,0.0,0,0,357.2957,0,0,1,0,0
35.0,0,108886.0,10,4000.0,8.42,0.04,14.0,622,0,0,0,0,1,1,0,0,1,0,0,0,0,11.5980659262213,8.294299608857235,0.003460499972448249,2.1524309828628105,0.3368,0.5882352941176471,0.013536977470197786,0.0,0,0,336.8,0,0,1,0,0
26.0,0,130484.0,5,8925.0,7.74,0.07,3.0,530,1,1,0,0,0,1,0,0,0,1,0,0,0,11.779013556609751,9.096723645189215,0.005978089267649674,3.1683873118543273,0.5418000000000001,0.625,0.01460377355735137,7.74,0,0,690.795,0,0,1,0,0
22.0,0,107554.0,0,16171.0,12.61,0.15,4.0,705,1,0,1,0,0,1,0,0,0,0,0,0,1,11.585757623619898,9.691036630760662,0.02046295907172211,14.426386145564088,1.8914999999999997,0.0,0.01788652479732408,12.61,1,0,2039.1631,1,0,1,0,0
36.0,1,145182.0,12,24250.0,11.96,0.17,11.0,619,1,0,1,0,0,0,0,0,0,0,0,0,0,11.88575029462864,10.096213132628804,0.02164731165020457,13.39968591147663,2.0332000000000003,0.6666666666666666,0.019321486236960443,11.96,1,0,2900.3,0,0,1,0,0
30.0,1,157100.0,8,8509.0,12.27,0.05,5.0,625,1,0,1,0,0,1,0,0,0,0,0,1,0,11.964644189595829,9.04899722156742,0.007187423933800127,4.492139958625079,0.6135,0.6666666666666666,0.0196319999685888,12.27,0,0,1044.0543,0,0,1,0,0
24.0,1,92547.0,6,22000.0,9.25,0.24,3.0,524,1,1,0,0,0,1,0,0,0,0,1,0,0,11.435482707827573,9.99884318585288,0.02436599781732525,12.76778285627843,2.2199999999999998,1.0,0.017652671722036887,9.25,1,0,2035.0,1,0,0,0,0
27.0,0,70451.0,6,6971.0,10.01,0.1,8.0,700,0,0,1,0,0,0,0,0,0,0,0,0,1,11.162686905852187,8.849657406639912,0.010894197385416813,7.625938169791769,1.0010000000000001,0.6666666666666666,0.014299999979571428,0.0,0,0,697.7970999999999,0,0,0,0,0
22.0,1,74976.0,0,5000.0,8.28,0.07,4.0,661,1,0,0,0,0,1,0,0,0,0,0,0,1,11.224936678819944,8.517393171418904,0.006188647033717456,4.090695689287238,0.5796,0.0,0.012526475018870687,8.28,0,0,414.0,1,0,0,0,0
33.0,0,71887.0,8,11000.0,10.93,0.15,13.0,646,1,0,1,0,0,1,0,0,0,0,0,0,1,11.182864631309942,9.305741456739435,0.018255039158679594,11.792755296507018,1.6395,0.5333333333333333,0.016919504617771666,10.93,1,0,1202.3,0,0,0,0,0
22.0,1,61213.0,0,7800.0,6.62,0.13,3.0,664,1,0,1,0,0,1,0,0,0,0,0,0,0,11.022131200509191,8.962007209588313,0.009709702187443844,6.447242252462712,0.8606,0.0,0.009969879503057411,6.62,0,0,516.36,1,0,0,0,0
26.0,1,136663.0,2,3160.0,11.01,0.02,3.0,598,1,0,0,0,0,0,0,1,0,0,0,0,1,11.825280637626893,8.058643712215618,0.0027770208469007703,1.6606584664466606,0.2202,0.25,0.018411371206669948,11.01,0,0,347.916,0,0,1,0,0
27.0,1,43262.0,4,3000.0,11.01,0.07,7.0,654,0,1,0,0,0,0,0,0,0,1,0,0,0,10.67505304523018,8.006700845440367,0.00832832508899265,5.446724608201193,0.7707,0.4444444444444444,0.01683486235957972,0.0,0,0,330.3,0,1,0,0,0
27.0,1,274614.0,3,6022.0,7.15,0.02,6.0,640,1,0,1,0,0,1,0,0,1,0,0,0,0,12.52312539573308,8.70334075304372,0.0017872104117051572,1.1438146634913007,0.14300000000000002,0.3333333333333333,0.011171874982543946,7.15,0,0,430.57300000000004,0,0,1,0,0
35.0,1,60864.0,14,4000.0,8.69,0.07,9.0,643,1,0,1,0,0,1,0,0,0,0,0,1,0,11.016413575843696,8.294299608857235,0.006368296529968454,4.0948146687697164,0.6083000000000001,0.8235294117647058,0.013514774473538453,8.69,0,0,347.6,0,0,0,0,0
27.0,1,91093.0,3,10390.0,11.74,0.11,8.0,666,1,0,0,0,0,0,0,0,0,0,0,1,0,11.419647219388624,9.248695325852646,0.01453114948459267,9.677745556738719,1.2914,0.3333333333333333,0.01762762760115972,11.74,0,0,1219.786,0,0,0,0,0
31.0,0,345369.0,7,25000.0,16.09,0.07,10.0,623,1,0,0,0,1,1,0,0,0,1,0,0,0,12.752371585103191,10.12667110305036,0.012370826565209964,7.707024950125807,1.1263,0.5384615384615384,0.025826645223392224,16.09,0,1,4022.5,0,0,1,0,0
31.0,1,107464.0,3,1409.0,11.01,0.01,10.0,601,1,1,0,0,0,0,0,0,0,1,0,0,0,11.584920492141377,7.251344983372214,0.0015746752400803991,0.9463798192883198,0.1101,0.23076923076923078,0.018319467523594896,11.01,0,0,155.1309,0,0,1,0,0
24.0,1,121082.0,0,4144.0,10.66,0.03,3.0,672,1,1,0,0,0,1,0,0,0,1,0,0,0,11.704231539835648,8.329658067569396,0.003990604714160652,2.6816863679159577,0.3198,0.0,0.01586309521448944,10.66,0,0,441.7504,1,0,1,0,0
30.0,0,108831.0,8,10000.0,14.2,0.09,10.0,720,0,0,0,0,1,0,0,0,0,1,0,0,0,11.597560687806922,9.210440366976517,0.013966608778748703,10.055958320699066,1.2779999999999998,0.6666666666666666,0.019722222194830247,0.0,0,1,1420.0,0,0,1,0,0
42.0,1,87590.0,19,8000.0,7.17,0.09,17.0,680,0,1,0,0,0,0,0,0,0,1,0,0,0,11.380433531920369,8.987321812850125,0.007462039045553146,5.0741865509761395,0.6453,0.7916666666666666,0.010544117631552769,0.0,0,0,573.6,0,0,0,0,0
29.0,1,94182.0,6,9005.0,12.29,0.1,6.0,698,1,0,0,0,1,0,0,0,1,0,0,0,0,11.452994977187014,9.105646300861517,0.012706934446072498,8.869440243358603,1.229,0.5454545454545454,0.01760744983150795,12.29,0,0,1106.7145,0,0,0,0,0
33.0,1,68257.0,8,16000.0,6.37,0.23,8.0,587,1,0,1,0,0,1,0,0,0,1,0,0,0,11.13104992229515,9.680406499268875,0.017275883792138534,10.14094378598532,1.4651,0.5333333333333333,0.010851788737901553,6.37,1,0,1019.2,0,0,0,0,0
23.0,0,44190.0,1,6000.0,9.45,0.14,3.0,589,0,0,0,0,0,0,0,0,0,1,0,0,0,10.696276427422939,8.699681400989514,0.014188730482009504,8.357162253903597,1.323,0.2,0.016044142587361386,0.0,0,0,566.9999999999999,1,1,0,0,0
28.0,0,44294.0,8,22230.0,14.08,0.5,5.0,610,0,0,0,0,0,1,0,0,0,0,0,0,1,10.698627082846134,10.009242990201992,0.07568257551812888,46.166371066058616,7.04,0.8,0.023081967175275463,0.0,1,1,3129.9840000000004,0,1,0,0,0
27.0,1,42871.0,4,1800.0,6.22,0.04,4.0,595,1,0,0,0,0,0,0,0,0,0,0,1,0,10.665974211174687,7.496097345175956,0.003031419840918103,1.8036948053462714,0.2488,0.4444444444444444,0.01045378149503566,6.22,0,0,111.96,0,1,0,0,0
26.0,1,300817.0,1,9257.0,9.04,0.03,6.0,541,1,0,0,0,0,1,0,0,0,1,0,0,0,12.614260709692987,9.133243321591216,0.0030895953353700088,1.6714710764351748,0.27119999999999994,0.125,0.016709796641941225,9.04,0,0,836.8328,0,0,1,0,0
28.0,1,41276.0,1,3000.0,9.61,0.07,8.0,650,0,0,0,0,0,1,0,0,0,0,0,1,0,10.628060723095926,8.006700845440367,0.007711503052621378,5.012476984203896,0.6727000000000001,0.1,0.014784615361869822,0.0,0,0,288.3,0,1,0,0,0
30.0,1,89657.0,8,1200.0,9.25,0.01,7.0,631,0,0,1,0,0,1,0,0,0,0,1,0,0,11.403757710969447,7.0909098220799835,0.0013718951113688837,0.8656658152737656,0.0925,0.6666666666666666,0.014659270975183407,0.0,0,0,111.0,0,0,0,0,0
28.0,1,113725.0,6,3679.0,7.36,0.03,8.0,578,1,0,0,0,0,1,0,0,0,0,0,1,0,11.641547325540895,8.210668031162976,0.002704457243350187,1.5631762866564083,0.2208,0.6,0.012733563991810444,7.36,0,0,270.7744,0,0,1,0,0
24.0,1,61128.0,3,6000.0,5.98,0.1,4.0,593,1,0,0,0,0,1,0,0,0,0,0,0,0,11.020741664308893,8.699681400989514,0.00685119748723989,4.062760109933254,0.5980000000000001,0.5,0.010084317015034878,5.98,0,0,358.8,1,0,0,0,0
26.0,1,97093.0,1,16000.0,7.3,0.16,5.0,672,0,1,0,0,0,1,0,0,0,1,0,0,0,11.48343486040317,9.680406499268875,0.01367760806649295,9.191352620683263,1.168,0.125,0.010863095221929917,0.0,0,0,1168.0,0,0,1,0,0
36.0,1,49014.0,15,10000.0,10.88,0.2,13.0,692,1,0,0,0,0,1,0,0,0,0,0,1,0,10.799881652695827,9.210440366976517,0.02423797282409108,16.772677194271026,2.176,0.8333333333333334,0.01572254332988072,10.88,1,0,1088.0000000000002,0,0,0,0,0
38.0,1,169200.0,15,25000.0,10.15,0.15,12.0,736,0,0,0,0,1,1,0,0,0,0,0,0,1,12.03884263630228,10.12667110305036,0.016474586288416075,12.125295508274231,1.5225,0.75,0.013790760850827772,0.0,0,0,2537.5,0,0,1,0,0
42.0,1,87300.0,18,14892.0,6.22,0.17,10.0,673,0,1,0,0,0,1,0,0,0,0,0,1,0,11.377117196515812,9.608646582885868,0.012316178694158075,8.288788261168385,1.0574000000000001,0.75,0.009242199094736702,0.0,0,0,926.2823999999999,0,0,0,0,0
37.0,0,78923.0,14,11022.0,9.69,0.14,15.0,595,1,0,0,0,0,1,0,0,0,0,1,0,0,11.276240643089352,9.307739277963316,0.014929130925078873,8.88283290042193,1.3566,0.7368421052631579,0.016285714258343336,9.69,0,0,1068.0318,0,0,0,0,0
28.0,0,61025.0,5,9772.0,10.14,0.16,6.0,687,0,0,0,0,0,0,0,1,0,0,0,0,0,11.019055281853651,9.187378760338836,0.017838603850880787,12.255120845555101,1.6224,0.5,0.014759825306026457,0.0,1,0,990.8808,0,0,0,0,0
40.0,1,174983.0,15,20605.0,9.98,0.12,16.0,610,0,0,1,0,0,1,0,0,1,0,0,0,0,12.072449820154375,9.933337574505014,0.01292942171525234,7.886947246303928,1.1976,0.6818181818181818,0.016360655710884173,0.0,0,0,2056.3790000000004,0,0,1,0,0
23.0,1,102998.0,3,15000.0,6.75,0.15,2.0,640,0,1,0,0,0,1,0,0,0,0,0,0,1,11.542474558426779,9.61587214452889,0.011286626924794657,7.223441231868581,1.0125,0.6,0.010546874983520508,0.0,0,0,1012.5,1,0,1,1,0
28.0,1,35860.0,5,1039.0,8.65,0.03,6.0,651,0,0,1,0,0,0,0,0,0,0,0,1,0,10.487405632994516,6.946975992135418,0.0027959704406023424,1.820176756832125,0.2595,0.5,0.013287250363614056,0.0,0,0,89.8735,0,1,0,0,0
27.0,1,52740.0,5,9396.0,8.58,0.18,5.0,675,1,0,1,0,0,0,0,0,1,0,0,0,0,10.873148420667984,9.148145768383065,0.017067440273037544,11.520522184300342,1.5444,0.5555555555555556,0.012711111092279835,8.58,0,0,806.1768000000001,0,0,0,0,0
30.0,0,116176.0,9,6000.0,5.42,0.05,7.0,653,1,0,0,0,1,1,0,0,0,0,0,0,0,11.662870169212786,8.699681400989514,0.003315659000137722,2.1651253270899327,0.271,0.75,0.008300153126646014,5.42,0,0,325.2,0,0,1,0,0
29.0,1,162736.0,4,21581.0,10.67,0.13,7.0,656,1,0,0,0,0,1,0,0,0,0,0,0,1,11.999890679768335,9.97961491292368,0.015476002236751548,10.152257467309015,1.3871,0.36363636363636365,0.016265243877644445,10.67,0,0,2302.6927,0,0,1,0,0
26.0,0,53613.0,5,10000.0,8.82,0.19,6.0,547,1,0,1,0,0,1,0,0,0,0,0,0,0,10.889565506983523,9.210440366976517,0.018316453099061793,10.019099845186801,1.6758000000000002,0.625,0.01612431441293544,8.82,1,0,882.0,0,0,0,0,0
34.0,0,76349.0,14,13200.0,9.25,0.17,9.0,685,1,0,0,0,1,0,0,0,1,0,0,0,0,11.243083310646778,9.488047863280759,0.017721253716486137,12.139058795793003,1.5725,0.875,0.01350364961532314,9.25,1,0,1221.0,0,0,0,0,0
28.0,1,49991.0,9,9867.0,9.4,0.2,9.0,555,0,1,0,0,0,0,0,0,0,1,0,0,0,10.819618271608917,9.197052477649247,0.02052705486987658,11.392515452781502,1.8800000000000001,0.9,0.016936936906419935,0.0,1,0,927.498,0,0,0,0,0
32.0,1,72638.0,10,12000.0,6.58,0.17,11.0,584,1,1,0,0,0,1,0,0,0,1,0,0,0,11.193257246660592,9.392745258631441,0.012522371210661087,7.313064787026074,1.1186,0.7142857142857143,0.011267123268378214,6.58,0,0,789.6,0,0,0,0,0
31.0,0,240461.0,7,5000.0,9.14,0.02,9.0,642,1,1,0,0,0,0,0,0,0,0,0,0,0,12.390317351885976,8.517393171418904,0.0021084500189219872,1.3536249121479158,0.18280000000000002,0.5384615384615384,0.014236760102434954,9.14,0,0,457.0,0,0,1,0,0
35.0,0,54928.0,13,5200.0,13.08,0.09,10.0,683,1,0,1,0,0,0,0,0,0,0,0,1,0,10.913796721182786,8.556606193773073,0.01332944946111273,9.104013981939994,1.1772,0.7647058823529411,0.01915080524282459,13.08,0,1,680.16,0,0,0,0,0
25.0,1,78671.0,0,5000.0,7.97,0.06,5.0,576,1,1,0,0,0,0,0,0,0,0,0,0,0,11.273042589651721,8.517393171418904,0.005700957150665429,3.2837513187832874,0.47819999999999996,0.0,0.013836805531533323,7.97,0,0,398.5,0,0,0,0,0
22.0,0,49224.0,3,10000.0,6.74,0.2,3.0,476,1,0,0,0,0,0,0,0,0,1,0,0,0,10.804156903507327,9.210440366976517,0.015724037055095074,7.484641638225256,1.348,0.75,0.014159663835799027,6.74,0,0,674.0,1,0,0,0,0
31.0,1,50101.0,6,4000.0,10.34,0.08,9.0,692,1,0,1,0,0,0,0,0,0,0,0,0,1,10.821816206435848,8.294299608857235,0.009053711502764416,6.265168359912976,0.8272,0.46153846153846156,0.014942196510199138,10.34,0,0,413.6,0,0,0,0,0
28.0,0,140940.0,5,21194.0,12.46,0.15,5.0,634,0,0,1,0,0,1,0,0,0,0,1,0,0,11.856096642073666,9.961520583786738,0.020240615864907052,12.83255045835107,1.869,0.5,0.01965299681442745,0.0,1,0,2640.7724,0,0,1,0,0
28.0,0,51129.0,1,4922.0,10.73,0.1,7.0,641,0,0,1,0,0,0,0,0,0,1,0,0,0,10.842126688074044,8.5016733797582,0.01129203778677463,7.2381962213225375,1.0730000000000002,0.1,0.016739469552668536,0.0,0,0,528.1306000000001,0,0,0,0,0
25.0,0,40653.0,3,8000.0,11.4,0.2,3.0,702,1,0,0,0,1,0,0,0,0,1,0,0,0,10.612852511118907,8.987321812850125,0.024401643175165424,17.12995350896613,2.2800000000000002,0.42857142857142855,0.01623931621618331,11.4,1,0,912.0,0,1,0,0,0
22.0,1,84877.0,0,6000.0,6.89,0.07,4.0,606,1,1,0,0,0,1,0,0,0,1,0,0,0,11.34897021033354,8.699681400989514,0.005577482710274868,3.37995452242657,0.4823,0.0,0.011369636944934591,6.89,0,0,413.4,1,0,0,0,0
27.0,0,43155.0,7,9000.0,11.4,0.21,5.0,637,0,0,1,0,0,1,0,0,0,0,0,1,0,10.67257673667123,9.105090961257085,0.02586027111574557,16.47299270072993,2.394,0.7777777777777778,0.01789638929686595,0.0,1,0,1026.0,0,1,0,0,0
24.0,1,94476.0,1,5797.0,11.01,0.06,3.0,676,1,0,1,0,0,0,0,0,0,0,0,1,0,11.45611169761521,8.6652683094816,0.007369275794910877,4.981630437359753,0.6606,0.16666666666666666,0.01628698222442754,11.01,0,0,638.2497,1,0,0,0,0
32.0,1,36644.0,9,10000.0,8.23,0.27,9.0,616,1,1,0,0,0,1,0,0,0,0,0,0,1,10.509032272359951,9.210440366976517,0.02518829822071826,15.515991703962449,2.2221,0.6428571428571429,0.013360389588700667,8.23,1,0,823.0,0,1,0,0,0
26.0,0,30909.0,0,8500.0,6.75,0.28,3.0,577,0,1,0,0,0,0,0,1,0,1,0,0,0,10.338835035126163,9.04793908261736,0.021312562684007896,12.297348668672555,1.8900000000000001,0.0,0.011698440187697678,0.0,1,0,573.75,0,1,0,0,0
22.0,0,51299.0,0,10000.0,11.82,0.19,4.0,690,0,1,0,0,0,0,0,0,0,1,0,0,0,10.845446031158861,9.210440366976517,0.024990740560244838,17.24361098656894,2.2458,0.0,0.01713043475778198,0.0,1,0,1182.0,1,0,0,0,0
23.0,0,49207.0,0,9000.0,11.02,0.18,4.0,639,1,0,1,0,0,0,0,0,0,1,0,0,0,10.803811490888204,9.105090961257085,0.02198467697685289,14.048208588208995,1.9835999999999998,0.0,0.017245696373637407,11.02,1,0,991.8,1,0,0,0,0
23.0,1,55066.0,3,9437.0,13.17,0.17,3.0,705,0,0,0,0,1,0,0,0,0,1,0,0,0,10.916305904651349,9.152499372286332,0.024284002832964075,17.120221997239675,2.2389,0.6,0.018680851037332125,0.0,1,1,1242.8528999999999,1,0,0,0,0
30.0,1,104905.0,5,2517.0,9.49,0.02,8.0,597,1,0,1,0,0,0,0,0,0,0,0,0,0,11.560819990079475,7.831220214604293,0.002516880034316763,1.5025773804871074,0.1898,0.4166666666666667,0.01589614737705838,9.49,0,0,238.8633,0,0,1,0,0
23.0,0,72960.0,0,11500.0,11.14,0.16,4.0,639,1,1,0,0,0,0,0,0,0,0,0,0,0,11.197680330794636,9.350189267092581,0.01913514254385965,12.227356085526315,1.7824000000000002,0.0,0.01743348980057357,11.14,1,0,1281.1,1,0,0,0,0
24.0,1,53787.0,3,10329.0,13.27,0.19,4.0,582,1,0,1,0,0,0,0,0,0,1,0,0,0,10.89280567294376,9.242807562113684,0.02740343019688772,15.948796374588653,2.5213,0.5,0.02280068724604693,13.27,1,1,1370.6582999999998,1,0,0,0,0
29.0,1,88355.0,4,29979.0,7.87,0.34,7.0,610,0,0,1,0,0,1,0,0,0,0,0,0,1,11.389129387156718,10.308285771656589,0.030096059079848338,18.358596038707486,2.6758,0.36363636363636365,0.012901639323112066,0.0,1,0,2359.3473,0,0,0,0,0
23.0,1,49190.0,1,10000.0,6.93,0.2,3.0,617,1,0,0,0,0,0,0,0,0,1,0,0,0,10.803465958917979,9.210440366976517,0.016121162837975198,9.946757471030697,1.3860000000000001,0.2,0.011231766594437979,6.93,0,0,693.0,1,0,0,0,0
38.0,1,63672.0,16,9600.0,8.85,0.15,12.0,700,1,0,1,0,0,0,0,1,0,1,0,0,0,11.061515889852995,9.169622538697624,0.014851111948737278,10.395778364116095,1.3275,0.8,0.012642857124795919,8.85,0,0,849.6,0,0,0,0,0
31.0,1,52508.0,10,9000.0,11.5,0.17,5.0,584,1,0,0,0,0,0,0,0,0,0,0,0,0,10.868739862458945,9.105090961257085,0.02142530661994363,12.51237906604708,1.955,0.7692307692307693,0.019691780788199005,11.5,1,0,1035.0,0,0,0,0,0
23.0,1,144915.0,1,23953.0,10.59,0.17,4.0,687,1,0,1,0,0,0,0,0,0,0,0,0,1,11.883909543192813,10.083890603507452,0.019157110720077287,13.160935064693097,1.8003,0.2,0.015414847139134137,10.59,1,0,2536.6227,1,0,1,0,0
27.0,0,72920.0,4,10000.0,8.0,0.14,7.0,705,1,0,1,0,0,1,0,0,0,0,0,0,0,11.197131942357371,9.210440366976517,0.012342292923752057,8.7013165112452,1.12,0.4444444444444444,0.011347517714400684,8.0,0,0,800.0,0,0,0,0,0
24.0,1,127418.0,1,3709.0,9.19,0.03,4.0,700,0,0,0,0,1,1,0,0,0,0,1,0,0,11.755236147578154,8.21878715560148,0.002966198653251503,2.0763390572760523,0.2757,0.16666666666666666,0.013128571409816325,0.0,0,0,340.8571,1,0,1,0,0
28.0,0,29789.0,4,5000.0,12.02,0.17,5.0,579,1,0,0,0,1,0,0,0,1,0,0,0,0,10.301928045707328,8.517393171418904,0.021853704387525597,12.65329484037732,2.0434,0.4,0.020759930879516525,12.02,1,0,601.0,0,1,0,0,0
23.0,0,60763.0,0,7000.0,10.7,0.12,3.0,648,0,0,1,0,0,0,0,0,0,0,0,0,1,11.014752787327554,8.853808274977197,0.013478597172621497,8.73413096785873,1.2839999999999998,0.0,0.01651234565353033,0.0,0,0,749.0,1,0,0,0,0
25.0,1,70610.0,0,6000.0,12.24,0.08,4.0,648,1,0,0,0,0,0,0,0,0,0,0,0,0,11.164941218710066,8.699681400989514,0.011250531086248407,7.290344143888968,0.9792000000000001,0.0,0.01888888885973937,12.24,0,0,734.4,0,0,0,0,0
